userID,username,name,created_at,followers_count,following_count,tweet_count,ESPN_name,conference,state,institution_name
2745092168,IonaGaelsMBB,Iona Men’s Basketball,2014-08-19 14:39:09+00:00,12848,310,9752,Iona Gaels,MAAC,NY,Iona University
55590247,IowaHoops,Iowa Men’s Basketball,2009-07-10 15:32:08+00:00,184992,99,25420,Iowa Hawkeyes,Big Ten,IA,University of Iowa
36973175,CycloneMBB,Iowa State Men’s Basketball,2009-05-01 15:58:32+00:00,305291,475,38331,Iowa State Cyclones,Big 12,IA,Iowa State University
2574005090,IUPUIMensBball,IUPUI Men's Basketball,2014-06-18 02:57:05+00:00,4774,730,2614,IUPUI Jaguars,Horizon,IN,Indiana University-Purdue University-Indianapolis
1086731305818173445,GoJSUTigersMBB,Jackson State Men's Basketball,2019-01-19 21:05:08+00:00,7073,41,2189,Jackson State Tigers,SWAC,MS,Jackson State University
175126077,JAX_MBB,Jacksonville Men’s Basketball 🏀,2010-08-05 18:15:36+00:00,7823,384,8492,Jacksonville Dolphins,ASUN,FL,Jacksonville University
3397817601,JaxStateMBB,Jax State Basketball,2015-07-31 22:54:30+00:00,8005,389,8055,Jacksonville State Gamecocks,ASUN,AL,Jacksonville State University
875831407,JMUMBasketball,JMU Men's Basketball,2012-10-12 15:16:51+00:00,10547,85,14826,James Madison Dukes,Sun Belt,VA,James Madison University
132981804,KUHoops,Kansas Men’s Basketball,2010-04-14 18:03:13+00:00,938993,217,24627,Kansas Jayhawks,Big 12,KS,University of Kansas
3229068001,KStateMBB,K-State Men's Basketball,2015-05-28 17:13:09+00:00,45773,234,10471,Kansas State Wildcats,Big 12,KS,Kansas State University
986909059,KSUOWLSMBB,Kennesaw State MBB,2012-12-03 15:57:43+00:00,11091,406,9627,Kennesaw State Owls,ASUN,GA,Kennesaw State University
925992620,KentStMBB,Kent State Men's Basketball,2012-11-04 19:34:01+00:00,10536,287,13862,Kent State Golden Flashes,Mid-American,OH,Kent State University at Kent
35583547,KentuckyMBB,Kentucky Men’s Basketball,2009-04-26 22:25:01+00:00,850707,718,45447,Kentucky Wildcats,SEC,KY,University of Kentucky
1176109221068312578,LaSalle_MBB,La Salle Men’s Basketball,2019-09-23 12:21:15+00:00,3239,246,3497,La Salle Explorers,Atlantic 10,PA,La Salle University
46690081,LafayetteMBB,Lafayette Hoops,2009-06-12 16:37:09+00:00,7023,1595,11663,Lafayette Leopards,Patriot League,PA,Lafayette College
2508096398,LamarMBB,Lamar Men's Hoops,2014-05-19 18:20:51+00:00,9202,58,9905,Lamar Cardinals,Southland,TX,Lamar University
527893422,LehighMBB,Lehigh M. Basketball,2012-03-17 22:22:05+00:00,8264,574,23861,Lehigh Mountain Hawks,Patriot League,PA,Lehigh University
1196854295838240769,LibertyMBB,Liberty Men's Basketball,2019-11-19 18:14:44+00:00,11160,250,5197,Liberty Flames,ASUN,VA,Liberty University
1616017350,LipscombMBB,Lipscomb Men's Basketball,2013-07-23 20:26:45+00:00,9940,771,9416,Lipscomb Bisons,ASUN,TN,Lipscomb University
1914200730,LittleRockMBB,Little Rock Basketball,2013-09-28 13:58:51+00:00,6560,149,13122,Little Rock Trojans,Ohio Valley,AR,University of Arkansas at Little Rock
600267986,LBSUMBB,Long Beach State Men's Basketball,2012-06-05 17:25:43+00:00,6405,169,6982,Long Beach State Beach,Big West,CA,California State University-Long Beach
51809343,LIUBasketball,LIU Men’s Basketball,2009-06-28 19:04:23+00:00,5413,262,7839,Long Island University Sharks,Northeast,NY,Long Island University
2717726360,LongwoodMBB,Longwood Basketball,2014-08-08 18:37:55+00:00,7427,632,6472,Longwood Lancers,Big South,VA,Longwood University
193761244,RaginCajunsMBB,Louisiana Ragin’ Cajuns® Men's Basketball,2010-09-22 16:38:33+00:00,10341,1235,12171,Louisiana Ragin' Cajuns,Sun Belt,LA,University of Louisiana at Lafayette
384400873,LATechHoops,Bulldog Basketball 🐶🏀,2011-10-03 16:27:57+00:00,11176,522,26229,Louisiana Tech Bulldogs,Conference USA,LA,Louisiana Tech University
1560747416,ULM_MBB,ULM Men's Basketball,2013-07-01 15:03:04+00:00,6147,328,11511,UL Monroe Warhawks,Sun Belt,LA,University of Louisiana at Monroe
